Time,ParameterName,ParameterValue
2020-02-01T16:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQwAkbKMrfU5JIbXrkFC4J3pNcVoo8NdSwP1vPZvFRfzQJ9wK7/Jc9UQ6iwKfm1LW5Wpx20cPeIunY01yGzoJvQuNQ56rEDklfv4v1tyYoR5AwCOqHnwiObBRHCTpsKcJaUtUy06j58I0T2f3CQEqLnkLzQ/STqE7UJKpDEgjNX3D0j6x7rWooeaYoOyiYFP2FgweXyeKclELDasNijUryGAaVuv8jl4r74f/hztu7+kKBpAfNvMvPmXT0sB2bjpwS6AATEi4TpgIHDBCXKm+VIlyqS3T24/HJoi17KCAv42swWpqdqAt5ejkngxM5U+0xO3XAI21p13y6niZbrXbY+GvzhApvtvh4pN+BjlgZUZYDZYvXugMSCy8iipA+F3a+XWslKFjXCK/3DYhUZK2P7edhHPEhsiNuyY1XK8AMldGnFnBrIefnZ7rNwhFV+HiFZl2NqSk3ubtUbRkeW/rZ5CMyA0vqrZnXR/S7ccmgPo6FtpQ+CiEx+8DdH8IT+j3DQD0j8Bf9DMPnnFMkLVQhlp8MIJaShpNelKhSyTPmCuMW04ZjfRxHkeDJiPhE/x1IYoMKRpQqnf2vChybnWz9/SvDg=
2020-02-01T16:00:00Z,TA_PT1H_MIN,-3.0
2020-02-01T16:00:00Z,RH_PT1H_AVG,91.0
2020-02-01T16:00:00Z,WS_PT1H_AVG,7.3
2020-02-01T16:00:00Z,WS_PT1H_MAX,7.6
2020-02-01T16:00:00Z,WS_PT1H_MIN,6.8
2020-02-01T16:00:00Z,WD_PT1H_AVG,131.0
2020-02-01T16:00:00Z,PRA_PT1H_ACC,NaN
2020-02-01T16:00:00Z,PRI_PT1H_MAX,NaN
2020-02-01T16:00:00Z,PA_PT1H_AVG,986.0
2020-02-01T16:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-01T17:00:00Z,TA_PT1H_AVG,-2.6
2020-02-01T17:00:00Z,TA_PT1H_MAX,-2.4
2020-02-01T17:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQv+JM+Gcczxs3zYhDxjajTlwHBKnHbksmgc+tlvpLX2+t8CUxll/JJ/3hLZTbr0FgOS8oS02au9E/OdWoBL9XrdJcd7gdzUN8yWxwX958cSpjwRucj3H39hczcBHrVkFWC/e3kslKI4sDFHK0ZYnbPunOND6kqJNzvcbpNs2/BPo0/M5sQ8etVn7w4Hf7J80ilx3oYBCzaH1qawmIR16/ZTSxKSPDOsVmLn+hLJCWHf5C9LxetR3mgOM+SZEjTFJ1FKkorWtgOXNf5f1d60SyifmF7IoBsw1Nt7BvYn4lbF8Paq1MCnCl9OD69SxrDy9jFE85+85Ik8CuxgfRSdefU5IDq2YyykD9Eln7A/w+Dxi5TXgjSb7Nz5DSW1Z9Ts/8HcnKsJRP9mzgIlYlJt0elsDr2XP5cXzjo870mDmcFNBhh48dkGn/FSuDgkv2+J4LpxtKBSJhNAh1WdER2/6e/ZJlER0PNotfq1RpQU92WSdTgeMrNWm3W5Maeo0fOQhh8S0j8BZHYdZVCCAmpDl5EVkzFoN0il71oGbG6DcmmuLMAJZLcE3n9Mz7MjwHF6QWYyGteYq2MEEefnOu651O3DBuU=
2020-02-01T17:00:00Z,RH_PT1H_AVG,91.0
2020-02-01T17:00:00Z,WS_PT1H_AVG,7.8
2020-02-01T17:00:00Z,WS_PT1H_MAX,8.2
2020-02-01T17:00:00Z,WS_PT1H_MIN,7.0
2020-02-01T17:00:00Z,WD_PT1H_AVG,133.0
2020-02-01T17:00:00Z,PRA_PT1H_ACC,NaN
2020-02-01T17:00:00Z,PRI_PT1H_MAX,NaN
2020-02-01T17:00:00Z,PA_PT1H_AVG,984.6
2020-02-01T17:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-01T18:00:00Z,TA_PT1H_AVG,-2.4
2020-02-01T18:00:00Z,TA_PT1H_MAX,-2.3
2020-02-01T18:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQv+J0s/a4tTOaTdX/I/TwCEIpPU9h5HQTZCFx3ax80pYyMQTP5EsTffenBiPX/wugxZXTrq23Yz0lYzf27TcYIWsUgqB2tkq2KgTedOOvgkHvtk8ss3m716Z+N9it9dvUPQvnIERCC01DtEuuIw2s6PyiFfLPncJc3khxgmkI8kNMrg1q1FC94vB3piosNEvLBqQdb6615WmBXt1ypJtjx92iES3HMsr/jIiJBTSaUA6IwGsS3929Jpm8/gRQVK+RHV8Y5STbSFHYSd2RgNCRXQR4bJmYonGYuGsEUlJ4IkBJ5XeVcAu6U8VFsNQeoZiV0ZhMt+2vUvDJP/QFj/s94k3eG0s8rD6NkrOdYpwCxf0LUZYNegH7iSFTdfaApIrkfVpgtP8X78JR0hpcEgBA2T2r1HSk8RT+pk6LussWi84Ue9x800l9LXLpMMX1+5knIpvim7IjJSp2wPYlVKfILyBYNAMbQ9JpMbgLqqP+1R6E0K6/0TdTtHMUYmRPvPFe8S0j8BdWjjvXoXTtVkkmivUiTCuEV1u3MKJca3pHIlfvr04Qjp/ltm/pvyFziJC7E8sMslmI4NzjYhWAkFPtPHow8=
2020-02-01T18:00:00Z,RH_PT1H_AVG,92.0
2020-02-01T18:00:00Z,WS_PT1H_AVG,7.7
2020-02-01T18:00:00Z,WS_PT1H_MAX,8.4
2020-02-01T18:00:00Z,WS_PT1H_MIN,7.1
2020-02-01T18:00:00Z,WD_PT1H_AVG,132.0
2020-02-01T18:00:00Z,PRA_PT1H_ACC,NaN
2020-02-01T18:00:00Z,PRI_PT1H_MAX,NaN
2020-02-01T18:00:00Z,PA_PT1H_AVG,983.3
2020-02-01T18:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-01T19:00:00Z,TA_PT1H_AVG,-2.1
2020-02-01T19:00:00Z,TA_PT1H_MAX,-1.9
2020-02-01T19:00:00Z,TA_PT1H_MIN,-2.3
2020-02-01T19:00:00Z,RH_PT1H_AVG,93.0
2020-02-01T19:00:00Z,WS_PT1H_AVG,6.9
2020-02-01T19:00:00Z,WS_PT1H_MAX,7.7
2020-02-01T19:00:00Z,WS_PT1H_MIN,6.5
2020-02-01T19:00:00Z,WD_PT1H_AVG,133.0
2020-02-01T19:00:00Z,PRA_PT1H_ACC,NaN
2020-02-01T19:00:00Z,PRI_PT1H_MAX,NaN
2020-02-01T19:00:00Z,PA_PT1H_AVG,982.1
2020-02-01T19:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-01T20:00:00Z,TA_PT1H_AVG,-1.7
2020-02-01T20:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv7Bt00ZEE1vbHgOImVZWRTMhrVBYBCHACoQbk/OzI8McAVGX8lVz3ubkqwBRl/Et+d/7/1dM/rIlEGG4tJODEXSY9/kZ2Uv7pF63Rl5pVUbR/JeYCC/TUbGrl6emg6HvQ4WC08aOMK1sXwcQZwPXuRbBrtgn9wceM6GUwzDU1XPQu8tarpKFEmXKeXNIN4o4ANvH9QR/iE0i0SrqRMBh47tZs4gclaairxlvo9s9fitqY3DIA6KfrYZdL7jjUvcpdQz85pYqkWUYskbWQjrmGPD+JpL7Mhc0KJ6h3ZY3N7EYuKNj08Kk2eCupe8OlG3M20rfcXKkhJwB3XwN+isf5lyCNfiNTuJSvMk2D1+o8Pc/83TfaL4/yyuuBBBo31itxiMqgFa3SJKii2riwSEvuXOnWx5xfzWCxnyPctNM2H/SRrVRIA84TBd2KdVXGOs3d0l6t7lOwpagr1Rwy633X+QtgxbYUZAm7RuzW1hyDxiHOFzyetI7SVcbCbJuiAGm+u0j8BHJzddTENW9nlcNoHvjsir8Vg3Q9AGbGoq2roJQre1C5myos6Ghhe7Aj7uY3YRI4oS3e35u4D4/HTXQEOnrw=
2020-02-01T20:00:00Z,TA_PT1H_MIN,-2.0
2020-02-01T20:00:00Z,RH_PT1H_AVG,94.0
2020-02-01T20:00:00Z,WS_PT1H_AVG,6.8
2020-02-01T20:00:00Z,WS_PT1H_MAX,7.2
2020-02-01T20:00:00Z,WS_PT1H_MIN,6.4
2020-02-01T20:00:00Z,WD_PT1H_AVG,133.0
2020-02-01T20:00:00Z,PRA_PT1H_ACC,NaN
2020-02-01T20:00:00Z,PRI_PT1H_MAX,NaN
2020-02-01T20:00:00Z,PA_PT1H_AVG,981.0
2020-02-01T20:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-01T21:00:00Z,TA_PT1H_AVG,-1.4
2020-02-01T21:00:00Z,TA_PT1H_MAX,-1.3
2020-02-01T21:00:00Z,TA_PT1H_MIN,-1.5
2020-02-01T21:00:00Z,RH_PT1H_AVG,94.0
2020-02-01T21:00:00Z,WS_PT1H_AVG,5.7
2020-02-01T21:00:00Z,WS_PT1H_MAX,6.4
2020-02-01T21:00:00Z,WS_PT1H_MIN,4.9
2020-02-01T21:00:00Z,WD_PT1H_AVG,139.0
2020-02-01T21:00:00Z,PRA_PT1H_ACC,NaN
2020-02-01T21:00:00Z,PRI_PT1H_MAX,NaN
2020-02-01T21:00:00Z,PA_PT1H_AVG,980.1
2020-02-01T21:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-01T22:00:00Z,TA_PT1H_AVG,-1.1
2020-02-01T22:00:00Z,TA_PT1H_MAX,-1.0
2020-02-01T22:00:00Z,TA_PT1H_MIN,-1.3
2020-02-01T22:00:00Z,RH_PT1H_AVG,95.0
2020-02-01T22:00:00Z,WS_PT1H_AVG,5.0
2020-02-01T22:00:00Z,WS_PT1H_MAX,5.6
2020-02-01T22:00:00Z,WS_PT1H_MIN,4.4
2020-02-01T22:00:00Z,WD_PT1H_AVG,149.0
2020-02-01T22:00:00Z,PRA_PT1H_ACC,NaN
2020-02-01T22:00:00Z,PRI_PT1H_MAX,NaN
2020-02-01T22:00:00Z,PA_PT1H_AVG,979.3
2020-02-01T22:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-01T23:00:00Z,TA_PT1H_AVG,-0.8
2020-02-01T23:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQwAgxA2mEL9kZbBXsAE70cxsQuVifXRAuONf830Gp98I+Ocj1kQLRtXdoMnHffFYE7P1xPhIDBBsUJzbgFHzE7X2GVKt9J6YdNPT6KWkGyJHhEB+VOpLsocAYAkbSGednbVdRkeKe2TEM+eo+rIvhZMJTrh/MXclqtYwponPZPwjarG5xEO1RnCtkZc1O8AY09A2fJlu5bgDkpJ7wwOmNFnjxe6mZR1h6YG5FlSpFbPp/4bYWdM/kL3Gwl7qgWumWfSmJCakb77yIFauiuxPtwcqwV2h5j9KaPbg+xkYn4AEmzyOKrTQV/M0luD2WOkON2Gth1FwmsyBIUfH9u4RVa81XbfbVyWKBgfCmO7MFjsrylvH+/aH+UFkMzRlqq/hMN7jOJbaiPIc+wbhrbJ4ztHNRMyoessZgqlRCXGV2HRwXV0boLJEPPVCEcTZEKpXYgT8If82aOmMeyntOUOvqdMpYrjSKBzUIsKQnwqaW2I6Froz01HdnDPJi/ZnlL/+9eO0j8B2feRa49IpF+qXzlirL7BGbmDs511JahkgVOE3NV7yoj/atNAHbtPJYqZAetF6ZnvqspLLPpGtm6m9Y8z4T0=
2020-02-01T23:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAxmuRfjgLgY37rz9vWgj43HnqVi7hl98tOK1tWmdjGT5ozKa+CkNE1r5DKnD5D/l30lFTCjCflfy2odcTRmmRzjdiGXT0xwjLfOilAO54iew97Sh4rfqozVx13n5KAG0iJHkufnjIgXqtWN0JR/2LTq0qvE9o++I+tS7rEscckJSyet/gGKpqBdU+UX3tThGjfPOUHeuA4xPHDirnGm9dWmxQcMt2diYFZaXZykdmyjxIw3ZTYRajiYQf8OidSimR7EITw1zATlOJwSwyFxCmt7QwtXOtpIl8dY36V9JVDg2hkpmyzVLihT2mYJwPoShmVLWMPAgRGV08KzzcICDJEIe0g14/tnvUSkEMZWIKDWNQ3gdza1S5beMlT670nv/s4ubp+i2zuJEXbsJP/whNUBAXoIti7q9u8ifuu0pXYuCkTq21cW5Zjc8IVV5kSgujaFwGygXLGhm8x3KVzJGAEykSXSI3KOxZg656JU1gQpXQ1Kqt/NkLDvhh3Oaua9ke0j8Bh1p9+0Ke2NbxLKsm6f6vudTjuBWB2ag4i4THrBm5pWUPnSt7Bnqu/0k32XORufwOuGdmp1fapdK8djp4myM=
2020-02-01T23:00:00Z,RH_PT1H_AVG,96.0
2020-02-01T23:00:00Z,WS_PT1H_AVG,4.9
2020-02-01T23:00:00Z,WS_PT1H_MAX,5.4
2020-02-01T23:00:00Z,WS_PT1H_MIN,4.5
2020-02-01T23:00:00Z,WD_PT1H_AVG,150.0
2020-02-01T23:00:00Z,PRA_PT1H_ACC,NaN
2020-02-01T23:00:00Z,PRI_PT1H_MAX,NaN
2020-02-01T23:00:00Z,PA_PT1H_AVG,978.7
2020-02-01T23:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-02T00:00:00Z,TA_PT1H_AVG,-0.4
2020-02-02T00:00:00Z,TA_PT1H_MAX,-0.2
2020-02-02T00:00:00Z,TA_PT1H_MIN,-0.6
2020-02-02T00:00:00Z,RH_PT1H_AVG,97.0
2020-02-02T00:00:00Z,WS_PT1H_AVG,3.4
2020-02-02T00:00:00Z,WS_PT1H_MAX,4.8
2020-02-02T00:00:00Z,WS_PT1H_MIN,2.5
2020-02-02T00:00:00Z,WD_PT1H_AVG,149.0
2020-02-02T00:00:00Z,PRA_PT1H_ACC,NaN
2020-02-02T00:00:00Z,PRI_PT1H_MAX,NaN
2020-02-02T00:00:00Z,PA_PT1H_AVG,978.1
2020-02-02T00:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-02T01:00:00Z,TA_PT1H_AVG,-0.1
2020-02-02T01:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv+MHbLvTeHhH+JYWTHXj2ZdXA+yszxadiNX5r58HbPxM+yYKBQ4ghqo7GKqQyKlh73m6O0/Evkwg7+2qVDL4z4SZ9FJFWa/OQ4RmTAnoltSK8wJOETQ+aLdi/eHyckcLimDRrKMRw9IB/Yes+DemAWMkSxrmLw1cbr8yjnyAWXMoYyAd8rbwCTnX2DzheF2J9MmNhX8ul5SSLhTmF72TTuGVDP8i27OtI32WCsKPsG7mZxw4CU17DfvbFhgXelXOcYtn/0WJMgSV4WVzHfc+HRwEhSJHjt4BMBCfIx3a+uxVVgNE1HpqEtRPDPQDFn6/3iTPhwi9rph00xfKykqAnq8Z94XF41IPKqGdKQ0Bpl4MkDq1s2EV2RaE1+pXN5vpQPXF7GiCYYwaioNPqBwPsmCAAJWQpXVN+9FLprGUxwchPOiJ2vhnL8LGYMILphNoSROROEHHo5xcKQ2d5zkKylDpDXp5eVE1NhOR0jbLewBhRP3MCShErnBdzkABoJin2p0j4B0bcQo2kduLDZN9Xt4wHAOHB4iJp1kP33Rd74/9QsZ5qMW57HvwH1AVJF5cQ2My7cCD8mlaKWDabGLFlNDg==
2020-02-02T01:00:00Z,TA_PT1H_MIN,-0.2
2020-02-02T01:00:00Z,RH_PT1H_AVG,98.0
2020-02-02T01:00:00Z,WS_PT1H_AVG,3.0
2020-02-02T01:00:00Z,WS_PT1H_MAX,3.3
2020-02-02T01:00:00Z,WS_PT1H_MIN,2.4
2020-02-02T01:00:00Z,WD_PT1H_AVG,147.0
2020-02-02T01:00:00Z,PRA_PT1H_ACC,NaN
2020-02-02T01:00:00Z,PRI_PT1H_MAX,NaN
2020-02-02T01:00:00Z,PA_PT1H_AVG,977.6
2020-02-02T01:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-02T02:00:00Z,TA_PT1H_AVG,0.1
2020-02-02T02:00:00Z,TA_PT1H_MAX,0.2
2020-02-02T02:00:00Z,TA_PT1H_MIN,0.0
2020-02-02T02:00:00Z,RH_PT1H_AVG,99.0
2020-02-02T02:00:00Z,WS_PT1H_AVG,2.8
2020-02-02T02:00:00Z,WS_PT1H_MAX,3.0
2020-02-02T02:00:00Z,WS_PT1H_MIN,2.5
2020-02-02T02:00:00Z,WD_PT1H_AVG,143.0
2020-02-02T02:00:00Z,PRA_PT1H_ACC,NaN
2020-02-02T02:00:00Z,PRI_PT1H_MAX,NaN
2020-02-02T02:00:00Z,PA_PT1H_AVG,977.1
2020-02-02T02:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-02T03:00:00Z,TA_PT1H_AVG,0.2
2020-02-02T03:00:00Z,TA_PT1H_MAX,0.3
2020-02-02T03:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQv/cCIIUnxrhFK2vxIqKhc8RxbJieFd0WAO2/v3yA2VuqrFP33GI35zZ0ctY4jBqelJIfh20PGhrVqxkIIkY/0Wsx7Lf8LLqt+jfOX1Bk9Ip5KZkCY0T2vQipIEb6KCv/OoRTzzLT5EihHz5NcRl/+g+Czj5eWv094xFqTxIXvUVEqMR4qZeN80YW4vlP+NuvEXrMfNfHiWIBUyA9EsruKKmzX40EgH3zLdGImYZeJ0DvU6KF+qwxy74JHGDLBtf429R+Lc75vLGs/DS4wTjcQcVs9H966080/581n3srZjkZKX3Zdyk4/2f0DM6IoEqenEDU0hO97h5t2L3Wv6InvCJ2LYcvEMrWaNIlS/oEDgDReLQqVFsBMZt1/vxOCBHXzLh+YiRL+Sp5wEVkWzvqshgWZlxyTcvOA+mDEJkqEywQ+sLGfVnosH4r1Epj89zCI65Z+21QEyuM5W1OtjYUL/PGQLopzsbak2sJRL54HaAK0hfIY7GuwmjVsl+CDS84OK0j4BulYGzXqg+D3LRg3tiRUogIeYR7gPwrRBmaMlicGakWHmbCMIVx5UQXOsyEdSGhOyE3cxbhFAxYJ9Hcm+yg==
2020-02-02T03:00:00Z,RH_PT1H_AVG,99.0
2020-02-02T03:00:00Z,WS_PT1H_AVG,2.4
2020-02-02T03:00:00Z,WS_PT1H_MAX,2.7
2020-02-02T03:00:00Z,WS_PT1H_MIN,2.2
2020-02-02T03:00:00Z,WD_PT1H_AVG,146.0
2020-02-02T03:00:00Z,PRA_PT1H_ACC,NaN
2020-02-02T03:00:00Z,PRI_PT1H_MAX,NaN
2020-02-02T03:00:00Z,PA_PT1H_AVG,976.7
2020-02-02T03:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-02T04:00:00Z,TA_PT1H_AVG,0.4
2020-02-02T04:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv5ATs+HarkDEGaTTpPmhiKB6TN9LIGnT+TmMg9+GfV3xo996Mx8i7ag3fLwBAgjNdS7fhkq4IcJj/mxlFyw+ZmyakFZ/Zep4vpLn9Upv+u0Cvvv22HhcWsyvwsyPaTlQrFxKGl39z22jYVPmhXPIkXbr9F7LU4BG7Pi3iaimXkM7VAYLEFO0DZ52RDdxzK7XXz3rTXoYWBINfqtpjMVF9ILOZtbflvwJCgftTUQmYTAlXzCV25kkpDjnw0PznJ1Rk2Io2xNNJ1EGW5NwnIR9/odAYrQNOjx19TQWDS6gtUAKd328H1tyh30kWgVeA9YQ4PPFnhfuEOGL92LWPcZmlUsz4YBvd0lLuDaIpWlQo19SERDLP9+oL9v7t1qagwa9xtCYXfhdGSiEJ/ldvGWdDuhSoB8XC4KjWvjtSndEynCHf8aaWHnQ3YVS07SQxuS9hOF6+6JQGRrwVDg/0xt8Z+V3Hu9nlKeqFqrZVHcclw330OP5+fM0VFtivZYXJC9IJo0j4BtftUheWjGVMg+uLcAMhwWV0DGBNeTcgtg3mUMv7BHcr7AVCSL726msg0o3vt+opASbEnUkJhIzENy68gUw==
2020-02-02T04:00:00Z,TA_PT1H_MIN,0.3
2020-02-02T04:00:00Z,RH_PT1H_AVG,99.0
2020-02-02T04:00:00Z,WS_PT1H_AVG,2.3
2020-02-02T04:00:00Z,WS_PT1H_MAX,2.9
2020-02-02T04:00:00Z,WS_PT1H_MIN,1.6
2020-02-02T04:00:00Z,WD_PT1H_AVG,145.0
2020-02-02T04:00:00Z,PRA_PT1H_ACC,NaN
2020-02-02T04:00:00Z,PRI_PT1H_MAX,NaN
2020-02-02T04:00:00Z,PA_PT1H_AVG,976.4
2020-02-02T04:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-02T05:00:00Z,TA_PT1H_AVG,0.4
2020-02-02T05:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQwAnU6fPlVm82d0SncGwHqxcL5lugMRQv6Xlmgoytpu5lY7o23IwxqSO9lOq9hAQS7RHsGldoLQdHJPpuy/LgC2Zaj1QSn0wzmlncxePjkqq8eknkb93Hq06uiS/XEHANgM+zG1ogMM9lNXxl5LJlHNojkR+2DrLAMojju2dYyEehFp92AZ89DyZ2APN5vIRvQNqC3weU9U8fPzb5j17JWQcDo0LPQKy2DwzoFZmHuJQmpxKAQcw0WM4q+hQKMhmlhfM0FqDSU27ofnOBjV2UdzeXZBZjLf8sCVjajsEnZP1yaRQZIVHfSQEa2ZBwFM258ZKba2Z2ODbB4ZeZuR86bmOx2JavCDtaEIzpnW3+2wsLhc+a1ny293DXJc/ko6NM6FiUTk9ht5TqJGWp6CkwF0SlnjGfhELp3nBRxA833PchVCEW4SXSKnFe/PtgvQrftbmu6+3YwCMLyIvR4KA8+u1Su0WySRamplH+RuRSjh8YLTIdBcTuekqdz2xFcYovoU0j4Bz6fxwDUf4BAYRWojsJTRfZB/+PMUyEDR0UUFz5fqZPmFfqqeeghvtuM37t9DzuIqSFUzTS+OJ09hqVfqMg==
2020-02-02T05:00:00Z,TA_PT1H_MIN,0.3
2020-02-02T05:00:00Z,RH_PT1H_AVG,99.0
2020-02-02T05:00:00Z,WS_PT1H_AVG,1.9
2020-02-02T05:00:00Z,WS_PT1H_MAX,2.1
2020-02-02T05:00:00Z,WS_PT1H_MIN,1.8
2020-02-02T05:00:00Z,WD_PT1H_AVG,148.0
2020-02-02T05:00:00Z,PRA_PT1H_ACC,NaN
2020-02-02T05:00:00Z,PRI_PT1H_MAX,NaN
2020-02-02T05:00:00Z,PA_PT1H_AVG,975.9
2020-02-02T05:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-02T06:00:00Z,TA_PT1H_AVG,0.5
2020-02-02T06:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQwAl/dsI5w+HmbXFPXGUvW6rf1gyvxD+oFvm6qNI/pwxpYW0vXJxIfGQkzC876fiUdse53a/sw6jkO5UdWMcrFuioi1qISL/FNDJvOlO4WfRMsoU+maE4ShCBHnBPRvrWaDvxHC6tQXWjKyo7FmgsJ4Cc9xPm1bFnMUggiA06sV6UvikNdgjqcJpRluDR9r8TRVGIxWE0DHqtwrVArZMmiacHlPjAdrqFy50ndzHn+AQ+wFeilrcBobVDeCdG9vbW6D1LMwwTbbuq73C+X6BqA/viFbZteWZS3m3bzbnh0k2LpSYcmczEeYZhudU17GCVzxC9lFI+peLdLf1PX03ydVTSDBsy/zQw6cRj86TKK1eZRkSO0NxR6WRvu4qzYlHx306djrJcu/VK2J7woQyZz9pyZXXNiMTq68TLE/ITqMYAoyiJ1S723u6ScTELkpVX+H3qDbp1Hd7dPx8Tdi/3C5u0Zbb1ej6BA12WGszCNrtMCeyMeHDqV2/Z9V7StsLuhU0j4BjthraIA/HLu4wRN9TMhgrY1bENhDyoHvHsKRTgUZFwV+KQOshfDpKq/gSv2YlvJ/B0fycedZM6RVlyDXVQ==
2020-02-02T06:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQv/ZzEKUfe5/LqoQbRBUkpzSa5HeY6Qb1+KVHAweptFcy4FtqJv3AoA9Sld79AaBlL0sCD1opSAD7C98UUDFQFULOu3V/PijEVcWBkVGnGqXWj9de1KBywtLExCsOxUdVPGOuK8K7b/Qv03K3eM9uCUCciXGsqxMnzkmdHsyvWajV8cOxU2yauruU+knDuLQhTQqbo/+Ii6t50wYPHqt1Dd7IstRAaiPpoxUJVq0pBvyLV4+fOKGxKRYjX9kzVt8Mc0dwM1aDqvcN2bF9ainDD62+ULmRO/zHmdx1Y4bcojnV6vHHA1raa0KOxzs0FcZZwPgXkFMy3pBmSc+qrl4N79oUIb0xmCTUYdQCnC5q0IgTX4JagEy2fPHgum5aYAg/5xhmFe+jEplrmT74MupMFtMKvuAkIQj+fORquNpxVevLZ8SJSp2Bn+3Ka//VzogtK9LEZTofP/cgQOqAltF0YNV3mAkwiDDJiwjqrYzAOwBXDrrCBVKrpE95GKFaYeKfUW0j4BDnnvkd1fJqcUI/HN2KEuJQpuWR8Wzjy99SYWmvBFx9Z44JL9propl74MccwoLz6891tfTzR3J4ZvsgPbSw==
2020-02-02T06:00:00Z,RH_PT1H_AVG,99.0
2020-02-02T06:00:00Z,WS_PT1H_AVG,1.3
2020-02-02T06:00:00Z,WS_PT1H_MAX,1.9
2020-02-02T06:00:00Z,WS_PT1H_MIN,0.8
2020-02-02T06:00:00Z,WD_PT1H_AVG,146.0
2020-02-02T06:00:00Z,PRA_PT1H_ACC,NaN
2020-02-02T06:00:00Z,PRI_PT1H_MAX,NaN
2020-02-02T06:00:00Z,PA_PT1H_AVG,975.3
2020-02-02T06:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-02T07:00:00Z,TA_PT1H_AVG,0.5
2020-02-02T07:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv/eZilhBDPxcvIshUz2DwelU6du6GBl8Pt/FzevCObhzk5Rg4h++YQRiQej+N6KD97ohB7f+os2GVAdQtRcVhdR3dHwBs9TiuQWtvjcYSNQivuMebjGGymrsQJxjbwLQKcpiyBtlpW0BS3gx5Uqoz73Eh5ksQE/Vc1JCst7uQotJKcbqZeOrkXeirJJnrTAWmavUWexW4SOupXcayF7DB4NHDXaZCJioS1nEKVlroeB8j579AqeXBvi0lP6+DSDf7J3QHBW+BUTnGoidoZ8l6ipCLMChX4ydmdaFme3M1j9NdirZJO1rPQFl2dR0FTjtH0lWkVeokgD73eoX4SRKVUf4U1M+CCzTAFID8HQc6TO+xkbGwovMZUJLwJrPXScWrFEnCD7jrGfOtx5YeDRtsKfR5QnOeydMYuZ1zex/PpPsC3yEYY575bU5dJPn1+idVc1dMSaLREDKLTjiD1EF9gyyH1CRFFauPfopnTRpM0BhsOKhOgiEXK+OcGTerj2p8J0j4BgkLbxuHnKiDIcqDw5VtbN6ytNbRXv6CGVmQEcZeKTFmuJxjx/yYScpZQ2mt9jAyN2t6acPvez1EPmL+SfA==
2020-02-02T07:00:00Z,TA_PT1H_MIN,0.5
2020-02-02T07:00:00Z,RH_PT1H_AVG,99.0
2020-02-02T07:00:00Z,WS_PT1H_AVG,1.2
2020-02-02T07:00:00Z,WS_PT1H_MAX,1.7
2020-02-02T07:00:00Z,WS_PT1H_MIN,1.0
2020-02-02T07:00:00Z,WD_PT1H_AVG,143.0
2020-02-02T07:00:00Z,PRA_PT1H_ACC,NaN
2020-02-02T07:00:00Z,PRI_PT1H_MAX,NaN
2020-02-02T07:00:00Z,PA_PT1H_AVG,975.1
2020-02-02T07:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-02T08:00:00Z,TA_PT1H_AVG,0.6
